type,provider,latitude,longitude,city,activated,borough_code,borough
Free,Downtown Brooklyn,40.6900219999,-73.9918970001,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,Downtown Brooklyn,40.6955779998,-73.9839699996,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,Downtown Brooklyn,40.6899240002,-73.9881169997,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,Downtown Brooklyn,40.6899240002,-73.9881169997,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,Downtown Brooklyn,40.6893190003,-73.9871619999,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,Downtown Brooklyn,40.690296000000004,-73.9878459996,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,Downtown Brooklyn,40.6893190003,-73.9871619999,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,LinkNYC - Citybridge,40.722328000000005,-73.9496710001,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,LinkNYC - Citybridge,40.7201109997,-73.9476270003,Brooklyn,08/15/2017 12:00:00 AM +0000,3,Brooklyn
Free,LinkNYC - Citybridge,40.719510999899995,-73.9468529999,Brooklyn,08/15/2017 12:00:00 AM +0000,3,Brooklyn
Free,LinkNYC - Citybridge,40.711078900100006,-73.9437320696,Brooklyn,08/10/2017 12:00:00 AM +0000,3,Brooklyn
Free,NYPL,40.7959199908,-73.9678485166,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,NYPL,40.8476919036,-73.786366589,Bronx,09/09/9999 12:00:00 AM +0000,2,Bronx
Free,BPL,40.6422084532,-73.8995244212,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,BPL,40.5869999561,-73.9554283575,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,NYPL,40.9004399098,-73.867942,Bronx,09/09/9999 12:00:00 AM +0000,2,Bronx
Free,BPL,40.6752551911,-74.0103512916,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,BPL,40.6753708519,-73.9485661367,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,QPL,40.7451505182,-73.7148377572,Glen Oaks,09/09/9999 12:00:00 AM +0000,4,Queens
Free,NYPL,40.874379814,-73.8783843503,Bronx,09/09/9999 12:00:00 AM +0000,2,Bronx
Free,QPL,40.593146783,-73.7840400286,Arverne,09/09/9999 12:00:00 AM +0000,4,Queens
Free,NYPL,40.834515209,-73.9396745829,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,BPL,40.5913570544,-73.92396467,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,BPL,40.7260506623,-73.9506902935,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,NYPL,40.8446740907,-73.8830446904,Bronx,09/09/9999 12:00:00 AM +0000,2,Bronx
Free,NYPL,40.8115962129,-73.92436634020001,Bronx,09/09/9999 12:00:00 AM +0000,2,Bronx
Free,QPL,40.7070105556,-73.75379667119999,South Hollis,09/09/9999 12:00:00 AM +0000,4,Queens
Free,NYPL,40.7706525435,-73.95134169399999,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,QPL,40.6945465785,-73.8614464594,Woodhaven,09/09/9999 12:00:00 AM +0000,4,Queens
Free,NYPL,40.7621860177,-73.9693817047,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,NYPL,40.7273073125,-73.9804076673,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,QPL,40.7723828899,-73.9287188126,Long Island City,09/09/9999 12:00:00 AM +0000,4,Queens
Free,BPL,40.6848100477,-73.915132416,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,NYPL,40.8705019246,-73.8286579311,Bronx,09/09/9999 12:00:00 AM +0000,2,Bronx
Free,NYPL,40.5095311239,-74.2441067083,Staten Island,09/09/9999 12:00:00 AM +0000,5,Staten Island
Free,NYPL,40.8256723738,-73.9480324189,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,NYPL,40.8803222773,-73.9079833715,Bronx,09/09/9999 12:00:00 AM +0000,2,Bronx
Free,QPL,40.7198855543,-73.7390438189,Queens Village,09/09/9999 12:00:00 AM +0000,4,Queens
Free,NYPL,40.802979881999995,-73.9535307443,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,NYPL,40.833736297399994,-73.85835521770001,Bronx,09/09/9999 12:00:00 AM +0000,2,Bronx
Free,QPL,40.7259184856,-73.8207190696,Flushing,09/09/9999 12:00:00 AM +0000,4,Queens
Free,NYPL,40.785959798600004,-73.9518056716,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,NYPL,40.7649346184,-73.9912208178,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,NYPL,40.626237609899995,-74.0778460903,Staten Island,09/09/9999 12:00:00 AM +0000,5,Staten Island
Free,QPL,40.768225432,-73.7382294408,Little Neck,09/09/9999 12:00:00 AM +0000,4,Queens
Free,NYPL,40.7518915617,-73.9816985108,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,NYPL,40.637585615999996,-74.1311046151,Staten Island,09/09/9999 12:00:00 AM +0000,5,Staten Island
Free,BPL,40.6727060872,-73.8740334898,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,QPL,40.7552001994,-73.9442238947,Long Island City,09/09/9999 12:00:00 AM +0000,4,Queens
Free,BPL,40.6974822489,-73.9122106175,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,NYPL,40.5958181468,-74.0629804652,Staten Island,09/09/9999 12:00:00 AM +0000,5,Staten Island
Free,BPL,40.5952368631,-73.9605993696,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,BPL,40.6292120977,-74.01186966819999,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,QPL,40.7470624208,-73.9442436779,Long Island City,09/09/9999 12:00:00 AM +0000,4,Queens
Free,BPL,40.6357412846,-73.9476200285,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,QPL,40.786249136,-73.84601327840001,College Point,09/09/9999 12:00:00 AM +0000,4,Queens
Free,QPL,40.7221469532,-73.84301499680001,Forest Hills,09/09/9999 12:00:00 AM +0000,4,Queens
Free,NYPL,40.6417853679,-74.0766457652,Staten Island,09/09/9999 12:00:00 AM +0000,5,Staten Island
Free,NYPL,40.8442926727,-73.82788990729999,Bronx,09/09/9999 12:00:00 AM +0000,2,Bronx
Free,NYPL,40.8827597562,-73.8939224115,Bronx,09/09/9999 12:00:00 AM +0000,2,Bronx
Free,NYPL,40.8265919268,-73.9175826513,Bronx,09/09/9999 12:00:00 AM +0000,2,Bronx
Free,QPL,40.7637503163,-73.8098334843,Flushing,09/09/9999 12:00:00 AM +0000,4,Queens
Free,BPL,40.694816700000004,-73.9283986674,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,BPL,40.5948615151,-73.941124923,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,QPL,40.6599636231,-73.7399110132,Rosedale,09/09/9999 12:00:00 AM +0000,4,Queens
Free,BPL,40.6651593697,-73.8860705368,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,NYPL,40.8312637226,-73.9017889765,Bronx,09/09/9999 12:00:00 AM +0000,2,Bronx
Free,QPL,40.7374341379,-73.8616559293,Corona,09/09/9999 12:00:00 AM +0000,4,Queens
Free,BPL,40.60800935,-74.0033765451,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,NYPL,40.818709352199996,-73.86288995609999,Bronx,09/09/9999 12:00:00 AM +0000,2,Bronx
Free,NYPL,40.8548777848,-73.8641435801,Bronx,09/09/9999 12:00:00 AM +0000,2,Bronx
Free,BPL,40.6486367052,-73.9303739197,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,QPL,40.7501960856,-73.8850693247,Jackson Heights,09/09/9999 12:00:00 AM +0000,4,Queens
Free,NYPL,40.7445100483,-73.9959597161,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,QPL,40.727316560300004,-73.864502826,Rego Park,09/09/9999 12:00:00 AM +0000,4,Queens
Free,BPL,40.616308137,-74.0119885202,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,BPL,40.683213515300004,-73.9980190603,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,QPL,40.773752108800004,-73.796343186,Flushing,09/09/9999 12:00:00 AM +0000,4,Queens
Free,QPL,40.757711898800004,-73.86820029569999,Corona,09/09/9999 12:00:00 AM +0000,4,Queens
Free,QPL,40.7885314443,-73.8107165591,Whitestone,09/09/9999 12:00:00 AM +0000,4,Queens
Free,BPL,40.6532640727,-73.88590904760001,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,QPL,40.7100345578,-73.81945312010001,Briarwood,09/09/9999 12:00:00 AM +0000,4,Queens
Free,NYPL,40.8460423249,-73.8983402556,Bronx,09/09/9999 12:00:00 AM +0000,2,Bronx
Free,NYPL,40.7289209029,-73.9877837339,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,NYPL,40.8478700412,-73.93386591310001,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,BPL,40.6487169711,-73.9767572777,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,BPL,40.694489698299996,-73.9777326329,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,BPL,40.625893307199995,-73.9603144928,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,NYPL,40.7735069912,-73.9845468452,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,BPL,40.680687107,-73.887239509,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,QPL,40.6947772916,-73.7396425691,Cambria Heights,09/09/9999 12:00:00 AM +0000,4,Queens
Free,BPL,40.59054439,-73.9718084463,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,QPL,40.7711255247,-73.8269158096,Flushing,09/09/9999 12:00:00 AM +0000,4,Queens
Free,QPL,40.7577740683,-73.82888468510001,Flushing,09/09/9999 12:00:00 AM +0000,4,Queens
Free,QPL,40.7344862637,-73.75568167109999,Bayside,09/09/9999 12:00:00 AM +0000,4,Queens
Free,NYPL,40.756857177600004,-73.9726324717,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,QPL,40.733034241599995,-73.8098798843,Flushing,09/09/9999 12:00:00 AM +0000,4,Queens
Free,NYPL,40.8862733773,-73.9146700146,Bronx,09/09/9999 12:00:00 AM +0000,2,Bronx
Free,QPL,40.676952728,-73.7456735613,Laurelton,09/09/9999 12:00:00 AM +0000,4,Queens
Free,NYPL,40.8411050877,-73.84662165510001,Bronx,09/09/9999 12:00:00 AM +0000,2,Bronx
Free,NYPL,40.8657295413,-73.9258533096,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,BPL,40.6388851668,-73.9890077838,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,QPL,40.740808781700004,-73.9216691603,Long Island City,09/09/9999 12:00:00 AM +0000,4,Queens
Free,QPL,40.7269953701,-73.8931045649,Maspeth,09/09/9999 12:00:00 AM +0000,4,Queens
Free,NYPL,40.8137734314,-73.9570639052,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,NYPL,40.7742029054,-73.9844546501,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,NYPL,40.8148204092,-73.941197673,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,QPL,40.7624221297,-73.87386663,East Elmhurst,09/09/9999 12:00:00 AM +0000,4,Queens
Free,QPL,40.735156990300005,-73.7170989707,Bellerose,09/09/9999 12:00:00 AM +0000,4,Queens
Free,BPL,40.6715266559,-73.9086034329,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,BPL,40.6611893077,-73.9481022991,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,BPL,40.6684865101,-73.9336508496,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,QPL,40.7825312039,-73.777008814,Bayside,09/09/9999 12:00:00 AM +0000,4,Queens
Free,NYPL,40.7649150063,-73.9595499458,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,NYPL,40.7736058206,-73.9564040689,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,QPL,40.5858394078,-73.8160616201,Rockaway Beach,09/09/9999 12:00:00 AM +0000,4,Queens
Free,NYPL,40.534058299899996,-74.193236856,Staten Island,09/09/9999 12:00:00 AM +0000,5,Staten Island
Free,BPL,40.5926531297,-73.9886820957,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,QPL,40.7201684296,-73.7623041123,Hollis,09/09/9999 12:00:00 AM +0000,4,Queens
Free,BPL,40.6197681963,-73.9332132562,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,BPL,40.6356942225,-73.9745947088,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,NYPL,40.609577499400004,-74.1485024503,Staten Island,09/09/9999 12:00:00 AM +0000,5,Staten Island
Free,QPL,40.7592451348,-73.7318266816,Little Neck,09/09/9999 12:00:00 AM +0000,4,Queens
Free,QPL,40.6803113116,-73.7916786111,Jamaica,09/09/9999 12:00:00 AM +0000,4,Queens
Free,QPL,40.7025766648,-73.8757971089,Glendale,09/09/9999 12:00:00 AM +0000,4,Queens
Free,BPL,40.7069304247,-73.9575546134,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,BPL,40.6102566673,-73.9531058487,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,QPL,40.686907288200004,-73.8248296985,Richmond Hill,09/09/9999 12:00:00 AM +0000,4,Queens
Free,BPL,40.668216693299996,-73.9834274329,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,NYPL,40.8299928753,-73.8750206002,Bronx,09/09/9999 12:00:00 AM +0000,2,Bronx
Free,QPL,40.760643117600004,-73.9364719875,Long Island City,09/09/9999 12:00:00 AM +0000,4,Queens
Free,QPL,40.745341713,-73.9097937387,Woodside,09/09/9999 12:00:00 AM +0000,4,Queens
Free,QPL,40.7292529463,-73.7819089166,Flushing,09/09/9999 12:00:00 AM +0000,4,Queens
Free,BPL,40.7045590639,-73.9396184214,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,NYPL,40.8206415647,-73.9046288601,Bronx,09/09/9999 12:00:00 AM +0000,2,Bronx
Free,BPL,40.6916230873,-73.951283498,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,QPL,40.7415435746,-73.7822740472,Fresh Meadows,09/09/9999 12:00:00 AM +0000,4,Queens
Free,BPL,40.576107746999995,-73.9667748762,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,QPL,40.7575456796,-73.7843029637,Flushing,09/09/9999 12:00:00 AM +0000,4,Queens
Free,NYPL,40.8888948958,-73.8408371279,Bronx,09/09/9999 12:00:00 AM +0000,2,Bronx
Free,BPL,40.6336257134,-74.0295383519,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,BPL,40.6956825552,-73.9913479881,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,NYPL,40.7848346367,-73.97745211590001,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,QPL,40.7768170122,-73.9094170178,Long Island City,09/09/9999 12:00:00 AM +0000,4,Queens
Free,QPL,40.7508940804,-73.861976844,Corona,09/09/9999 12:00:00 AM +0000,4,Queens
Free,QPL,40.6638044606,-73.8417968638,Howard Beach,09/09/9999 12:00:00 AM +0000,4,Queens
Free,NYPL,40.7481246964,-73.9830630999,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,NYPL,40.7612533724,-73.95016588979999,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,NYPL,40.8266092254,-73.85018145789999,Bronx,09/09/9999 12:00:00 AM +0000,2,Bronx
Free,NYPL,40.8229035714,-73.8190936365,Bronx,09/09/9999 12:00:00 AM +0000,2,Bronx
Free,QPL,40.6728752044,-73.77059021609999,Jamaica,09/09/9999 12:00:00 AM +0000,4,Queens
Free,QPL,40.7051723129,-73.902572375,Ridgewood,09/09/9999 12:00:00 AM +0000,4,Queens
Free,QPL,40.604772113,-73.75209189270001,Far Rockaway,09/09/9999 12:00:00 AM +0000,4,Queens
Free,BPL,40.713644888000005,-73.9479357128,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,QPL,40.695540146599996,-73.7902273917,Jamaica,09/09/9999 12:00:00 AM +0000,4,Queens
Free,BPL,40.6159160785,-73.97604048939999,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,BPL,40.6163731106,-74.0313694054,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,QPL,40.6007321052,-73.8200526582,Broad Channel,09/09/9999 12:00:00 AM +0000,4,Queens
Free,NYPL,40.5665301462,-74.13853387649999,Staten Island,09/09/9999 12:00:00 AM +0000,5,Staten Island
Free,NYPL,40.7531840458,-73.9821581041,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,NYPL,40.7299829146,-74.0053310145,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,QPL,40.6747769261,-73.8092618174,South Ozone Park,09/09/9999 12:00:00 AM +0000,4,Queens
Free,QPL,40.7111856291,-73.8536727785,Forest Hills,09/09/9999 12:00:00 AM +0000,4,Queens
Free,NYPL,40.7346055255,-73.99916928430001,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,QPL,40.6808618482,-73.8464887284,Ozone Park,09/09/9999 12:00:00 AM +0000,4,Queens
Free,BPL,40.664453793,-73.9052223115,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,BPL,40.6408035472,-73.9659650781,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,QPL,40.700765268000005,-73.8316254169,Richmond Hill,09/09/9999 12:00:00 AM +0000,4,Queens
Free,NYPL,40.7380871204,-73.9820488896,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,NYPL,40.714456459699996,-73.9885372705,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,BPL,40.683004902,-73.93480547029999,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,NYPL,40.8146886279,-73.9409529891,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,NYPL,40.8440019118,-73.9100871445,Bronx,09/09/9999 12:00:00 AM +0000,2,Bronx
Free,BPL,40.632636993,-73.9199848808,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,NYPL,40.870139703,-73.8450642753,Bronx,09/09/9999 12:00:00 AM +0000,2,Bronx
Free,NYPL,40.5719318484,-74.1119581475,Staten Island,09/09/9999 12:00:00 AM +0000,5,Staten Island
Free,NYPL,40.8910850654,-73.8595812441,Bronx,09/09/9999 12:00:00 AM +0000,2,Bronx
Free,BPL,40.619868421,-73.9170212071,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,NYPL,40.6345089423,-74.1148218734,Staten Island,09/09/9999 12:00:00 AM +0000,5,Staten Island
Free,NYPL,40.7438226298,-73.9799076544,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,NYPL,40.7404654556,-73.9933569112,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,NYPL,40.8690393929,-73.9011937916,Bronx,09/09/9999 12:00:00 AM +0000,2,Bronx
Free,QPL,40.758529267,-73.9186233204,Long Island City,09/09/9999 12:00:00 AM +0000,4,Queens
Free,QPL,40.705962093800004,-73.7944075307,Jamaica,09/09/9999 12:00:00 AM +0000,4,Queens
Free,NYPL,40.552423262800005,-74.15111164310001,Staten Island,09/09/9999 12:00:00 AM +0000,5,Staten Island
Free,NYPL,40.7136065153,-74.0078616724,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,NYPL,40.7193972838,-73.9796055959,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,Manhattan Down Alliance,40.7036018001,-74.0074996996,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,Manhattan Down Alliance,40.703399700000006,-74.0084000005,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,Manhattan Down Alliance,40.7041016002,-74.0092009996,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,Manhattan Down Alliance,40.7033004998,-74.0093002002,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,Manhattan Down Alliance,40.7028998998,-74.0095978002,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,Manhattan Down Alliance,40.7028008004,-74.0094985998,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,Manhattan Down Alliance,40.7030983001,-74.0106963996,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,Manhattan Down Alliance,40.7023010001,-74.0126038001,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,Manhattan Down Alliance,40.7019005001,-74.0124969005,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,Manhattan Down Alliance,40.7015990998,-74.0093001995,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,Manhattan Down Alliance,40.7051009996,-74.0139998997,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,Manhattan Down Alliance,40.7051009999,-74.0139008001,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,Manhattan Down Alliance,40.7041015999,-74.0105971997,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,Manhattan Down Alliance,40.7038994,-74.01039889970001,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,Manhattan Down Alliance,40.7043990997,-74.0101012997,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,Manhattan Down Alliance,40.7042998996,-74.0102005003,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,Manhattan Down Alliance,40.7079009996,-74.01219939939999,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,Manhattan Down Alliance,40.708698299699996,-74.0130997003,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,Manhattan Down Alliance,40.7130013004,-74.0118027004,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,Manhattan Down Alliance,40.7132988003,-74.0118026998,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,Manhattan Down Alliance,40.7081985002,-74.0121002005,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,Manhattan Down Alliance,40.7080993998,-74.0119018998,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,Manhattan Down Alliance,40.7080001998,-74.0118027001,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Limited Free,SPECTRUM,40.6182370002,-74.1072130004,Staten Island,09/09/9999 12:00:00 AM +0000,5,Staten Island
Limited Free,SPECTRUM,40.6182370002,-74.1072130004,Staten Island,09/09/9999 12:00:00 AM +0000,5,Staten Island
Limited Free,SPECTRUM,40.6182370002,-74.1072130004,Staten Island,09/09/9999 12:00:00 AM +0000,5,Staten Island
Limited Free,SPECTRUM,40.6771929997,-74.0087229996,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,Harlem,40.801845999899996,-73.9451370001,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,Harlem,40.805974000300004,-73.9412440005,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,Harlem,40.8059709999,-73.9405659999,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,NYPL,40.8186874033,-73.8941356433,Bronx,09/09/9999 12:00:00 AM +0000,2,Bronx
Free,NYPL,40.866804429,-73.86322248479999,Bronx,09/09/9999 12:00:00 AM +0000,2,Bronx
Free,QPL,40.7601255812,-73.76836198069999,Bayside,09/09/9999 12:00:00 AM +0000,4,Queens
Free,QPL,40.5793908722,-73.8377356028,Rockaway Park,09/09/9999 12:00:00 AM +0000,4,Queens
Free,Harlem,40.8153469997,-73.9475760001,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,Harlem,40.8115680004,-73.9465369995,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,Harlem,40.8062969999,-73.9439119996,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,Harlem,40.8116839996,-73.9500420005,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,Harlem,40.8159360002,-73.94297100029999,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,Harlem,40.8121810003,-73.93783399979999,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,Harlem,40.803490000000004,-73.9560939997,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,Harlem,40.8121859998,-73.9479549997,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,Harlem,40.812598,-73.9462960005,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,BPL,40.5766377761,-73.9860619926,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,NYPL,40.826567080100006,-73.9359395884,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,QPL,40.757803428,-73.939309302,Long Island City,09/09/9999 12:00:00 AM +0000,4,Queens
Free,NYPL,40.8629806052,-73.89450288649999,Bronx,09/09/9999 12:00:00 AM +0000,2,Bronx
Free,NYPL,40.8480291101,-73.8569578538,Bronx,09/09/9999 12:00:00 AM +0000,2,Bronx
Free,NYPL,40.7240963609,-73.995698993,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,NYPL,40.7540678756,-73.9735677168,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,Manhattan Down Alliance,40.7041015998,-74.00769809999998,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,Harlem,40.8042789996,-73.9525329998,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,Harlem,40.806858,-73.9497260004,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,Harlem,40.8011370003,-73.9537779996,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,Harlem,40.8060160002,-73.9524000003,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,Harlem,40.8054290004,-73.9425370001,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,Harlem,40.8004789998,-73.94469599979999,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,Harlem,40.798728000000004,-73.9455979999,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,Harlem,40.797893,-73.9487859998,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,Harlem,40.8015270001,-73.9528220005,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,Harlem,40.8053929998,-73.9536610005,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,Harlem,40.808843000100005,-73.9504950003,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,Harlem,40.805584000100005,-73.9505360001,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,Harlem,40.8062299998,-73.95392200010001,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
